g567_evaluation_uid,g567_dataset_row_id,split,map,map_family,agents,budget_ms,contexts,candidates,safe_candidates,primary_safe_AB_candidates,pareto_safe_AB_candidates,joint_positive_AB_candidates,joint_positive_ABC_candidates,harmful_candidates,both_fail_uninformative_candidates,single_run_boundary_uncertain_candidates,primary_training_candidates,contexts_with_zero_primary_training_candidates,contexts_with_only_anchor_like_target,mean_primary_training_candidates_per_context,median_primary_training_candidates_per_context
f155ac26d74c9f12e6acf17d36a49e54f77fe50f8e177d566140883fe302c4fa,g567_gate3b_calibration_00251,CALIBRATION,g567-islands-48x48-a-v2,islands,80,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
f1779c2f881968e2d733873df6106617a6362425586c47e0e473ffc22975607d,g567_gate3b_label_train_01410,LABEL_TRAIN,maze_128_128_2,maze,256,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
f178a90d6c9baf55e29ba75a456c519816f334e5dfe350293b32376e8f45a081,g567_gate3b_calibration_00347,CALIBRATION,maze_128_128_1,maze,192,30000,1,21,21,21,0,0,0,21,0,0,0,1,0,0,0
f18fc1a0e3746318b4d980095a0277a7ab6386f0e92b3755f5543e8f9b611778,g567_gate3b_label_train_00003,LABEL_TRAIN,g567-string-32x24-a-v2,irregular_bottleneck,8,30000,1,21,21,21,16,0,0,0,0,0,16,0,0,16,16
f19177c005ca55de8e0cc49577d0466548f0e1d70e18293d4e33b61d4dfb9ab6,g567_gate3b_label_train_01377,LABEL_TRAIN,maze_128_128_2,maze,80,30000,1,21,21,21,2,0,0,0,0,0,2,0,0,2,2
f19e8e4e9fdc9a28b1c120aad0e2f4a221eb64266016889047fbf2faab79e7bd,g567_gate3b_label_train_00938,LABEL_TRAIN,g567-large-empty-128x128-a-v0,large_empty,2500,40000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
f1ae1dfc39b8edc074f964d0f923049ca9e0ee0922ed2d317933393c472eba2d,g567_gate3b_label_train_00162,LABEL_TRAIN,den312d,game,80,30000,1,21,21,21,2,0,0,0,0,0,2,0,0,2,2
f1b0747c82e6ae4b514f3decf9db25bbdda5d3075be243d563c187b6e5208025,g567_gate3b_label_train_01439,LABEL_TRAIN,maze_128_128_2,maze,512,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
f1b1c8c361077cf72d1e1f8d899d308746f50e6f442612cc24df6c12dd83b605,g567_gate3b_label_train_00590,LABEL_TRAIN,maze_32_32_2,maze,16,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
f203c1ff7c0de737b42a96ca464bdec408babad4039b57934a51893f5974ec1a,g567_gate3b_calibration_00444,CALIBRATION,g567-large-lanes-192x128-a-v2,large_lanes,2500,40000,1,21,21,21,1,0,0,7,0,0,1,0,1,1,1
f21d5f4017b4dd62dd6a8069b3f514141c0ae9d30054130a057fa3e718453bdc,g567_gate3b_label_train_01263,LABEL_TRAIN,room_64_64_16,room,64,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
f223e3c9faa9ab874db7df74be703857e88122ed03687817574e466d849574c8,g567_gate3b_label_train_01802,LABEL_TRAIN,room_32_32_4,room,12,30000,1,21,21,21,3,0,0,0,0,0,3,0,0,3,3
f225a4022de69bb8963f0df8e1118eccde515392c5f136d8da1194102bd56473,g567_gate3b_label_train_01870,LABEL_TRAIN,room_32_32_4,room,80,30000,1,21,21,21,2,2,2,0,0,0,2,0,0,2,2
f23dc4bd3e74b076fe2f4c1bc29035209d49153e6c6711ee598799f341117bd3,g567_gate3b_label_train_00665,LABEL_TRAIN,g567-large-room-128x128-a-v1,large_room,3000,60000,1,21,21,21,1,0,0,20,0,0,1,0,1,1,1
f2821b8c89d6b28ca8324dab93443e1c817effc6ae98fe204ab23b702e0e7bde,g567_gate3b_label_train_00428,LABEL_TRAIN,warehouse_10_20_10_2_2,warehouse,384,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
f287c2a2d74600d7dcfc985cbd0d5cf95d94e86a49fe72e0968933a5b8f4df4e,g567_gate3b_label_train_00313,LABEL_TRAIN,g567-tunnel-64x32-a-v0,tunnel,384,30000,1,21,21,21,21,0,0,0,21,0,21,0,0,21,21
f2bcd9a37df04afb5486dec080bacd9b39497992955f5417a364c551fa4eafed,g567_gate3b_label_train_00716,LABEL_TRAIN,g567-large-room-128x128-a-v2,large_room,3000,60000,1,21,21,21,1,0,0,16,0,0,1,0,1,1,1
f2e8b34a1b053c64aa7590ee6921155d8e7f85de5d3263d967666f130e56e8e4,g567_gate3b_label_train_01132,LABEL_TRAIN,g567-room-48x48-a-v3,room,384,30000,1,21,21,21,1,0,0,17,0,0,1,0,1,1,1
f2eeebff1f5705b21660bff8f94deeb47ae072f2e0ff99783f10c56fa6cc0865,g567_gate3b_label_train_00319,LABEL_TRAIN,g567-string-64x32-a-v1,irregular_bottleneck,384,30000,1,21,21,21,21,0,0,0,21,0,21,0,0,21,21
f34d546072d8753b90619ac1ad2a3a04438506499985a5c48f21f45d3ad65a11,g567_gate3b_label_train_00079,LABEL_TRAIN,sortation_small,public_other,24,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
f34e219f20515d2129f5ef72a07f90a069da0fc4130c95a4672e931c39679835,g567_gate3b_calibration_00399,CALIBRATION,g567-large-lanes-192x128-a-v3,large_lanes,2500,40000,1,21,21,21,1,17,0,1,0,0,1,0,1,1,1
f35b5a2a710d88767888ba6f14b326c98feab6558528abe03181f77d82dfe12e,g567_gate3b_label_train_00321,LABEL_TRAIN,g567-string-64x32-a-v3,irregular_bottleneck,384,30000,1,21,21,21,21,0,0,0,21,0,21,0,0,21,21
f36237b78c27de65fe55d19ca1938bf8d758a9fbb2fb9577423008752ecbf733,g567_gate3b_label_train_00140,LABEL_TRAIN,den312d,game,32,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
f3659c8e4c11cb3295c70e3dd2bc32e688b43ec3f65d15368cc053fb57234ae4,g567_gate3b_label_train_00259,LABEL_TRAIN,random_32_32_10,random,384,30000,1,21,21,21,1,0,0,18,0,0,1,0,1,1,1
f365b96777c9e2f3bcb41d84712073f1ab33aa1a9ff45aff501b5a96234442ad,g567_gate3b_label_train_01411,LABEL_TRAIN,maze_128_128_2,maze,384,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
f37cd6fbdd2f5032fa2f516688551eede0f59f597ce73fb225da83f61c38a454,g567_gate3b_label_train_00533,LABEL_TRAIN,room_64_64_8,room,512,30000,1,21,21,21,0,0,0,21,0,0,0,1,0,0,0
f3c4c4da76a3128cf2a4c52aac0b0a2bf13200259ec06a89cba68dc8846dda50,g567_gate3b_label_train_00459,LABEL_TRAIN,room_64_64_8,room,24,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
f3f337e0c3aff998f4647712cdac1f36af6fe62e83aabb071a8bb493281d62fb,g567_gate3b_label_train_00854,LABEL_TRAIN,g567-large-empty-128x128-a-v2,large_empty,1000,40000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
f4100e32b3e0b198a327e4be593e64130a81d706294b31a6cb2bc2a4ad35b234,g567_gate3b_label_train_01984,LABEL_TRAIN,g567-large-maze-128x128-a-v0,large_maze,3000,60000,1,21,21,21,1,21,0,2,0,0,1,0,1,1,1
f433d85514ab6d8fb4190be2036348cdf5351d59f2372004d181ff03cf0f4d3f,g567_gate3b_label_train_00765,LABEL_TRAIN,sortation_small,public_other,256,30000,1,21,21,21,0,0,0,21,0,0,0,1,0,0,0
f436c4b7f7ffc737acc9bfac1b5ee712be3fcb3627474e1132933af549ef96ec,g567_gate3b_label_train_01904,LABEL_TRAIN,g567-large-maze-128x128-a-v2,large_maze,1000,40000,1,21,21,21,1,5,0,0,0,0,1,0,0,1,1
f4372063362039aa9aef15f5dd67b6b17d35090c3fab3622aa769a139e22d343,g567_gate3b_label_train_01343,LABEL_TRAIN,maze_128_128_2,maze,48,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
f44856c13c22269ab346289592b06bc9decaf6f058e610ebaa9185e1ad8e58fd,g567_gate3b_label_train_00036,LABEL_TRAIN,random_64_64_20,random,24,30000,1,21,21,21,21,0,0,0,0,0,21,0,0,21,21
f45c453e219f3e22f84455818741f592b38488ee28c5bdd22a216876dea9cc7c,g567_gate3b_label_train_00565,LABEL_TRAIN,maze_32_32_2,maze,8,30000,1,21,21,21,2,0,0,0,0,0,2,0,0,2,2
f47239a022a2b6e02623cbe20414fa320ac9c8d38feba8db69db7091c9bbb85a,g567_gate3b_label_train_01545,LABEL_TRAIN,g567-large-maze-192x128-a-v1,large_maze,3000,60000,1,21,21,21,1,3,0,3,0,0,1,0,0,1,1
f485c901afdd3d4e11228ab68fc5cb187020dbcd4fdfddc3fd36c29e1b91d932,g567_gate3b_calibration_00132,CALIBRATION,empty_16_16,empty,32,30000,1,21,21,21,1,0,0,1,0,0,1,0,1,1,1
f4887b665caa8a0201b5b24c0b22f14e3c69c0e9c1c16129c6f57ad5ce2c9258,g567_gate3b_label_train_01138,LABEL_TRAIN,g567-room-48x48-a-v2,room,384,30000,1,21,21,21,1,0,0,5,0,0,1,0,1,1,1
f48dea5a4bc2fa0bf201731730119e535c379f21e54f060819ddea02f6e0a2b3,g567_gate3b_label_train_00709,LABEL_TRAIN,g567-large-room-128x128-a-v1,large_room,3000,60000,1,21,21,21,1,0,0,17,0,0,1,0,1,1,1
f4979653b8fafd1626c98873ed312cd637927904a7fd273e25c313a54d6939d5,g567_gate3b_label_train_01544,LABEL_TRAIN,g567-large-maze-192x128-a-v0,large_maze,3000,60000,1,21,21,21,1,0,0,20,0,0,1,0,1,1,1
f4a8a20a0bee33e177cebec1558d7bcc7f5b47720b5e06dde4fe696ccb73b07f,g567_gate3b_label_train_00043,LABEL_TRAIN,random_64_64_20,random,24,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
f4b6679a93684cabae2447646e8feed0c14a9527033a4fc8f5e8ab0a529b49ad,g567_gate3b_label_train_01516,LABEL_TRAIN,g567-large-maze-192x128-a-v1,large_maze,2500,40000,1,21,21,21,1,1,1,8,0,0,1,0,1,1,1
f4c42a2869d43a45b06c53811e2c6ab12ace54896cce87554e4c2e0d6e1c1f30,g567_gate3b_label_train_01559,LABEL_TRAIN,g567-large-maze-192x128-a-v3,large_maze,3000,60000,1,21,21,21,21,0,0,0,0,0,21,0,0,21,21
f4e1bf74fbff778d69fde34cf8eda5bee994bb9653d913f877377341fed4210f,g567_gate3b_label_train_00908,LABEL_TRAIN,g567-large-empty-128x128-a-v1,large_empty,2000,40000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
f4f8bf8a3b4a2581010bc0e444b67b66e732783f158926f43e89b4ac3663e922,g567_gate3b_label_train_00276,LABEL_TRAIN,g567-tunnel-64x32-a-v0,tunnel,256,30000,1,21,21,21,21,0,0,0,21,0,21,0,0,21,21
f5040f40d0685796a886508690bcbf8a96f7e3e61aca8134cf7a2332b75bdca0,g567_gate3b_label_train_00682,LABEL_TRAIN,g567-large-room-128x128-a-v2,large_room,3000,60000,1,21,21,21,1,0,0,17,0,0,1,0,0,1,1
f52752e4c4e8a27ce69090cdeb342fd6ba137af1d849661a2fc0709872f978fd,g567_gate3b_label_train_01007,LABEL_TRAIN,g567-large-empty-128x128-a-v0,large_empty,3000,60000,1,21,21,21,1,0,0,7,0,0,1,0,1,1,1
f52bb895a1ab7ca38f152f437a3012c3b9a11e5f94a417c3710be45245f89243,g567_gate3b_label_train_01969,LABEL_TRAIN,g567-large-maze-128x128-a-v0,large_maze,3000,60000,1,21,21,21,1,0,0,17,0,0,1,0,0,1,1
f59f9e51c354f3219544593a3ebedd94bfb5322c4e0159062289126a6fbb7b9d,g567_gate3b_label_train_00660,LABEL_TRAIN,g567-large-room-128x128-a-v1,large_room,3000,60000,1,21,21,21,1,1,1,0,0,0,1,0,1,1,1
f5a15ae9e843effdc7144c7354654335626274cf47d15affa683f6269306cf1a,g567_gate3b_label_train_01924,LABEL_TRAIN,g567-large-maze-128x128-a-v2,large_maze,2500,40000,1,21,21,21,21,0,0,0,0,0,21,0,0,21,21
f5ad11ad5867c54ef23a6677b108569ddbe45bfa019a72375ffcd0d9f022298b,g567_gate3b_label_train_01075,LABEL_TRAIN,g567-room-48x48-a-v0,room,24,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
f5bd77ba0a5004e8a1022d801803dee17d3aaa27c0ba9b3c316d43326a2f68d3,g567_gate3b_label_train_01357,LABEL_TRAIN,maze_128_128_2,maze,48,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
f62059d267e56b8a2f9b1d293aa10892854101c62151fa914ae229c6429feed6,g567_gate3b_label_train_00663,LABEL_TRAIN,g567-large-room-128x128-a-v2,large_room,3000,60000,1,21,21,21,1,2,0,15,0,0,1,0,1,1,1
f623312a95bc10358e084861a9cd3d47e8a28614e991f8fdb61b2110aeddeb27,g567_gate3b_label_train_01959,LABEL_TRAIN,g567-large-maze-128x128-a-v0,large_maze,3000,60000,1,21,21,21,1,14,5,3,0,0,1,0,1,1,1
f62cfab8e6d73ddb91e32c2739ac45cfcefa101a43a8692e4c04634077274c96,g567_gate3b_label_train_01271,LABEL_TRAIN,room_64_64_16,room,80,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
f639a64f78df739074c4c71fb3bc39a6df90ae68dd1fa61bfca932c101a7b25c,g567_gate3b_label_train_00598,LABEL_TRAIN,maze_32_32_2,maze,32,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
f653dd796090847361ab35571c5987190b753948439fbbb295edf80cf30cdc13,g567_gate3b_label_train_01412,LABEL_TRAIN,maze_128_128_2,maze,384,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
f69e654ab9e13d11099d4ed3d532f27ea15da117901dc7cca621be62d2be9642,g567_gate3b_label_train_01754,LABEL_TRAIN,g567-room-64x48-b-v3,room,1500,40000,1,21,21,21,1,1,1,0,0,0,1,0,1,1,1
f6b1e56693ca6f7aca5a404c40af82c25cadf882efd49f98da89eaf347e5c4e9,g567_gate3b_label_train_00105,LABEL_TRAIN,den312d,game,12,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
f6cba22ba7ef4c4a0089fc544f5feb8a2119e860fbd504603a2a15ce5e9e1b83,g567_gate3b_label_train_00049,LABEL_TRAIN,random_64_64_20,random,32,30000,1,21,21,21,2,0,0,0,0,0,2,0,0,2,2
f703b4250dfdffc0facd9ec286cbc2e9f3a5f72f729bd57ba95a8c9570d1bf1e,g567_gate3b_calibration_00208,CALIBRATION,empty_32_32,empty,64,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
f70dfc12d75d4f9357bcd80c043125412591ea81ab74add7e3f7301f3f1ea81c,g567_gate3b_label_train_01379,LABEL_TRAIN,maze_128_128_2,maze,192,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
f73d82c22b5818558f68777546e7f6db2cacd0489ea900e55bfaadf36abcf0f5,g567_gate3b_label_train_01283,LABEL_TRAIN,room_64_64_16,room,80,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
f73df49a2a1072d9e7a31fbae25eafe0c45e029e720514ce440707627aa42695,g567_gate3b_label_train_00849,LABEL_TRAIN,g567-large-empty-128x128-a-v3,large_empty,1000,40000,1,21,21,21,2,0,0,0,0,0,2,0,0,2,2
f7422c5ac9ec48b174ed5b1812c9080fe6c6b80d7e66b771d73f0d865fbe16bc,g567_gate3b_label_train_01846,LABEL_TRAIN,room_32_32_4,room,48,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
f74ea512d4af908af73488f8958abd6dd5c92e154510d197c464f45c0815fa69,g567_gate3b_label_train_01397,LABEL_TRAIN,maze_128_128_2,maze,192,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
f777c3a84d9cc4c01111fad37938719636d49a5723d4f818b961d4aec65de681,g567_gate3b_label_train_01851,LABEL_TRAIN,room_32_32_4,room,48,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
f77dedcebdce2714c9b874ff6365176b4314b87b3afb78c2ab39054f3bec2f33,g567_gate3b_label_train_01794,LABEL_TRAIN,room_32_32_4,room,12,30000,1,21,21,21,8,0,0,0,0,0,8,0,0,8,8
f78d4e4d557b96e3c0632ee44a4c988910ddc99b12b111e1361bec7613f13196,g567_gate3b_label_train_01912,LABEL_TRAIN,g567-large-maze-128x128-a-v2,large_maze,1000,40000,1,21,21,21,1,2,1,0,0,0,1,0,1,1,1
f7a9c29bc5a22b9122faab10b639648827111ece75d772a64bcaed52188edbd8,g567_gate3b_label_train_00405,LABEL_TRAIN,warehouse_10_20_10_2_2,warehouse,192,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
f7b902495343e839677d164a4606beb18ffc93db043466359385c56d0617d18e,g567_gate3b_label_train_00923,LABEL_TRAIN,g567-large-empty-128x128-a-v0,large_empty,2500,40000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
f7f14833f28ca98cab49a8d52a6e7baeda6ff455ff2a85665bc6448eeb1edaec,g567_gate3b_label_train_01867,LABEL_TRAIN,room_32_32_4,room,80,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
f80427eed3198eb6aed276e72187b68b2a9a80610f5f80147d45d35f140d1866,g567_gate3b_label_train_01404,LABEL_TRAIN,maze_128_128_2,maze,256,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
f8145ec2247c8641ca9ebe23cd71c07fe4ccbd70b8a8a98421239e270d5c7bfe,g567_gate3b_calibration_00382,CALIBRATION,g567-large-lanes-192x128-a-v3,large_lanes,2500,40000,1,21,21,21,1,19,0,2,0,0,1,0,1,1,1
f81d565f4ccdf06364a9e46d64f01b5172e592610f223468e86fc81da0cb7c8f,g567_gate3b_label_train_01344,LABEL_TRAIN,maze_128_128_2,maze,48,30000,1,21,21,21,2,0,0,0,0,0,2,0,0,2,2
f825a770eb5a64174a4ca383f52edf1dd7761e8bc155a00116424bb54f016386,g567_gate3b_label_train_01649,LABEL_TRAIN,warehouse_10_20_10_2_1,warehouse,384,30000,1,21,21,21,1,17,1,1,0,0,1,0,0,1,1
f836afed4594e84f9a683513d192faf0f56e792ae0e712b71e2b3191df4f4288,g567_gate3b_label_train_01067,LABEL_TRAIN,g567-large-empty-128x128-a-v3,large_empty,3000,60000,1,21,21,21,1,0,0,7,0,0,1,0,1,1,1
f83b02054e13beec86105ce2fc4bd97a7ee41c31fe7708ea6c625b706b001a49,g567_gate3b_label_train_01710,LABEL_TRAIN,g567-room-64x48-b-v0,room,384,30000,1,21,21,21,1,0,0,1,0,0,1,0,1,1,1
f86a9401dcd5db538adf20f83ea0444ed4a531e0c26517d6579032f6719525aa,g567_gate3b_label_train_01655,LABEL_TRAIN,warehouse_10_20_10_2_1,warehouse,384,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
f8b825d7a07bfa97ca49af59febd4fecc5f449e6be3327894a23bb22348621bc,g567_gate3b_label_train_01476,LABEL_TRAIN,g567-large-maze-192x128-a-v3,large_maze,1500,40000,1,21,21,21,1,0,0,7,0,0,1,0,1,1,1
f8f86f20a0edac5e8f4138496c33183e8f8b5ebdac16786a9448ff4886950df5,g567_gate3b_label_train_01492,LABEL_TRAIN,g567-large-maze-192x128-a-v2,large_maze,2000,40000,1,21,21,21,21,0,0,0,0,0,21,0,0,21,21
f90a82c913fefb4d7873d91e7f3d75fb4e752df8c6328fa64e16694427cf115c,g567_gate3b_label_train_00640,LABEL_TRAIN,g567-large-room-128x128-a-v0,large_room,2000,40000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
f91b2d7a19ac807a0e1f28d28fe8d4886e5da56ed3a8d42e5d893c313d0cc0bd,g567_gate3b_label_train_01333,LABEL_TRAIN,room_64_64_16,room,384,30000,1,21,21,21,2,0,0,13,0,0,2,0,0,2,2
f922c45d6be2eb8b000293a1b400d87fb4878736ad457c98d839b4b92e1109f0,g567_gate3b_calibration_00232,CALIBRATION,empty_32_32,empty,256,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
f9388d128a839fd04acbef8f77cba6d4f941493c3cc7446422be48a8c8ebe328,g567_gate3b_label_train_00571,LABEL_TRAIN,maze_32_32_2,maze,12,30000,1,21,21,21,8,0,0,0,0,0,8,0,0,8,8
f94f15cc84fde7c30be49e54d4f7130b23ec938243f763beebe052811952a1e2,g567_gate3b_label_train_01769,LABEL_TRAIN,g567-room-64x48-b-v3,room,1500,40000,1,21,21,21,1,3,3,18,0,0,1,0,1,1,1
f98925df5a0558b1f4226e7e75872db5f58d1db71c78681b0cd9bf59675347c0,g567_gate3b_label_train_00953,LABEL_TRAIN,g567-large-empty-128x128-a-v1,large_empty,2500,40000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
f9d6953a6d40c6d112eb691d0326ac94ed6439a74ca1fd8027caf8e80795d599,g567_gate3b_calibration_00099,CALIBRATION,empty_16_16,empty,12,30000,1,21,21,21,17,0,0,0,0,0,17,0,0,17,17
f9f846066d5f0bd827c457e8f7f407105844580be29a4ff0faffc07e05bef55e,g567_gate3b_label_train_00527,LABEL_TRAIN,room_64_64_8,room,512,30000,1,21,21,21,0,0,0,21,0,0,0,1,0,0,0
fa041ed76497e10adb24c15f3559440391ef7d4425cfbe9eb97956606b4fd588,g567_gate3b_label_train_01006,LABEL_TRAIN,g567-large-empty-128x128-a-v0,large_empty,3000,60000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
fa352875bf97cefb7cc97062f4646840690bd92cea17d770b810134a4e368bc5,g567_gate3b_calibration_00463,CALIBRATION,g567-spiral-40x40-a-v3,spiral,128,30000,1,21,21,21,1,1,1,9,0,0,1,0,1,1,1
fa390077fef7622b61c165c4585358e52898adff4517816999f6e997c707606e,g567_gate3b_label_train_01244,LABEL_TRAIN,room_64_64_16,room,24,30000,1,21,21,21,2,0,0,0,0,0,2,0,1,2,2
fa4702d4e8327d52410852b5c9e553a24d4736564909fff305af93f834aa025f,g567_gate3b_label_train_00798,LABEL_TRAIN,g567-large-empty-128x128-a-v3,large_empty,64,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
fa67687afb5a31810f77eb2b7ae3eb3585fce4b2117a79aa946cdaffd809fc5e,g567_gate3b_calibration_00266,CALIBRATION,g567-islands-48x48-a-v2,islands,768,30000,1,21,21,21,0,0,0,21,0,0,0,1,0,0,0
fa6f78bed10790bbd83bab0c4464937e7976da3bd4febe78f3b9c515b36d94ab,g567_gate3b_label_train_00956,LABEL_TRAIN,g567-large-empty-128x128-a-v3,large_empty,2500,40000,1,21,21,21,1,9,0,7,0,0,1,0,1,1,1
fa7107e20629651ce3451db09514ef666f6b0731abfce5b10775121884745e42,g567_gate3b_label_train_00302,LABEL_TRAIN,g567-string-64x32-a-v2,irregular_bottleneck,384,30000,1,21,21,21,21,0,0,0,21,0,21,0,0,21,21
fa7c40a37dfbfe35499e06f4bb5619d3e9f1bb22a0194589cd2c85288aa17271,g567_gate3b_calibration_00050,CALIBRATION,ht_chantry,game,128,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
fadc50e2fbcca3c5e11a61d4dab8511c3302a5647846d243486e5de018114339,g567_gate3b_label_train_01719,LABEL_TRAIN,g567-room-64x48-b-v1,room,512,30000,1,21,21,21,1,1,0,9,0,0,1,0,1,1,1
faf84244e9b50ad28bf0b217d6c2efffac6bcd357d28a5556da60959faafd3ca,g567_gate3b_label_train_01042,LABEL_TRAIN,g567-large-empty-128x128-a-v3,large_empty,3000,60000,1,21,21,21,1,0,0,1,0,0,1,0,0,1,1
fb379d053089cdd6c32c7e73c4b2688b79a2ceb644d69dbdd93ec8d8b1dd9606,g567_gate3b_label_train_01796,LABEL_TRAIN,room_32_32_4,room,12,30000,1,21,21,21,4,0,0,0,0,0,4,0,0,4,4
fb5c76350b947e9e80d286e25e40a4acf8cfe02f23ebb6edef93e100a54637e4,g567_gate3b_label_train_01880,LABEL_TRAIN,g567-room-24x24-a-v1,room,80,30000,1,21,21,21,1,0,0,4,0,0,1,0,0,1,1
fb6895913e50ae7ca0af7a6fe98b55d67fffe708dea09fb454df5cbd5f7bd63f,g567_gate3b_calibration_00071,CALIBRATION,ht_chantry,game,2000,40000,1,21,21,21,21,0,0,0,21,0,21,0,0,21,21
fb6b90c69bf8730e1bc0bd95822605bfaab800583bdc3a1208611683b7b62a09,g567_gate3b_label_train_00285,LABEL_TRAIN,g567-tunnel-64x32-a-v1,tunnel,256,30000,1,21,21,21,21,0,0,0,21,0,21,0,0,21,21
fb742d3858758d38eef278e8ee3b22293fd1c25812f822d9081310a4c6240d13,g567_gate3b_label_train_00778,LABEL_TRAIN,g567-large-empty-128x128-a-v2,large_empty,16,30000,1,21,21,21,9,0,0,0,0,0,9,0,0,9,9
fb7e40406b2315305cf048218799a776b01316e06f07ae760d05cd40b8c91f50,g567_gate3b_label_train_00986,LABEL_TRAIN,g567-large-empty-128x128-a-v0,large_empty,3000,60000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
fb942a28dfabdb158d02094cdde435e4684bcb308a3902106ee6e87a9653413f,g567_gate3b_label_train_01078,LABEL_TRAIN,g567-room-48x48-a-v3,room,24,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
fb970d95fabe59d6eb095e6dc1f91109d01310934b6db183bd4abb95c5e16c44,g567_gate3b_label_train_01459,LABEL_TRAIN,g567-large-maze-192x128-a-v1,large_maze,1500,40000,1,21,21,21,2,0,0,0,0,0,2,0,0,2,2
fbb2082ce9136b50529b3dfa11a97c8923378998106f71477d7b3b12ff16c68e,g567_gate3b_label_train_01312,LABEL_TRAIN,room_64_64_16,room,256,30000,1,21,21,21,1,0,0,2,0,0,1,0,1,1,1
fbf0da218562e9d033699143c1b088acc95bbc4307f9f0818e03602db6970c55,g567_gate3b_label_train_00400,LABEL_TRAIN,warehouse_10_20_10_2_2,warehouse,192,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
fc0373ebcf4eb18cddc7d191c3fcf7b1225912db6de5d136628f3fe026ba19c5,g567_gate3b_label_train_00752,LABEL_TRAIN,sortation_small,public_other,80,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
fc10c68c8b723c40f01c80589f93161d329cd7a592f424177b6f3316d2e08a5f,g567_gate3b_label_train_00113,LABEL_TRAIN,den312d,game,12,30000,1,21,21,21,21,0,0,0,0,0,21,0,0,21,21
fc155ccdef3ee027da1830230353cf434f7bf200f27c022316e3ce59dbaeeea4,g567_gate3b_label_train_00092,LABEL_TRAIN,sortation_small,public_other,384,30000,1,21,21,21,1,0,0,14,0,0,1,0,1,1,1
fc22841743ab75f71776d0a42ecec375b5784fc5dbdb8b3f5d090285b54e6ae7,g567_gate3b_calibration_00423,CALIBRATION,g567-large-lanes-192x128-a-v2,large_lanes,2500,40000,1,21,21,21,21,0,0,0,21,0,21,0,0,21,21
fc27de4bc3b487b001336b04a8d2df396d93dcdd120c9c4f78879a61313edaf7,g567_gate3b_label_train_00532,LABEL_TRAIN,room_64_64_8,room,512,30000,1,21,21,21,0,0,0,21,0,0,0,1,0,0,0
fc7fccae14e499ea9109d4e8fd427d490bcc16f01d23e5eef68c666ef21995d8,g567_gate3b_label_train_01547,LABEL_TRAIN,g567-large-maze-192x128-a-v1,large_maze,3000,60000,1,21,21,21,3,0,0,7,0,0,3,0,0,3,3
fc84943a0b69ff30f6e58aacd6455c9e4e643a12550264618e360a870f090828,g567_gate3b_calibration_00171,CALIBRATION,empty_16_16,empty,128,30000,1,21,21,21,1,0,0,4,0,0,1,0,1,1,1
