registry_row_id,candidate_id,candidate_family,theta_cluster,source_pool_id,distance_from_current_static_flow,global_fixed_candidate,context_dependent,dynamic_policy,allowed_for_promotion,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g554_registry_00929,g554_c00929,lambda_cong_micro_sweep,tiny,g554_pool_129737819226,0.16,True,False,False,True,1.25,1.05,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00930,g554_c00930,cost_clamp_micro_sweep,tiny,g554_pool_487834409517,0.6375,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.85,9.25,1,0,0,False,False,False,False,False
g554_registry_00931,g554_c00931,rho_decay_micro_sweep,tiny,g554_pool_462312853956,0.3,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.92,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00932,g554_c00932,shrinkage_to_hand_from_risky,near_miss,g554_pool_736641374967,0.604717975568,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,0.90777518445,0.23370485759,0.35,0.75,1,10.6932403135,1,0,0,False,False,False,False,False
g554_registry_00933,g554_c00933,negative_controls_wide_random,wide_diagnostic,g554_pool_895690996976,4.31881503131,True,False,False,False,0.560952560953,1.59436109436,1.4469031969,0.418642918643,0.735166985167,1.23904323904,0.646784396784,0.985198585199,0.905516905517,1.04696054696,0.399657399657,0.218090618091,1.41164741165,0.913175413175,10.5963705964,1,0,0,False,False,False,False,False
g554_registry_00934,g554_c00934,one_factor_small_perturbation,small,g554_pool_332929822725,0.076961130075,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,10.6921554797,1,0,0,False,False,False,False,False
g554_registry_00935,g554_c00935,two_factor_interaction,small,g554_pool_607304789143,0.361178442433,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1.05749571375,0,0.91771520334,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00936,g554_c00936,trust_region_sobol_around_hand,tiny,g554_pool_624811383672,0.349728480964,True,False,False,True,1.25,1.23876484814,1.25,0.75,0.75,0.979643273393,0,0.973300821738,1,0.98776971902,0,0.356632751633,0.729338510589,1,11.2284423159,1,0,0,False,False,False,False,False
g554_registry_00937,g554_c00937,trust_region_sobol_around_nearmiss,near_miss,g554_pool_180773352258,2.55553944907,True,False,False,True,1.25,0.922829944057,1.25,0.75,0.75,1.04508588259,0.945810617686,0.934111590362,1,0.743871215733,1.28068333863,0.383013323013,0.787889006639,0.961964161964,10.535985711,1,0,0,False,False,False,False,False
g554_registry_00938,g554_c00938,cma_es_style_offline_candidates,near_miss,g554_pool_558200338161,1.01112426708,True,False,False,True,1.25,1.19345777672,1.25,0.75,0.75,0.957895167895,0.167181369681,0.9825,1,0.976462659187,0.291355459538,0.380415288015,0.778748147498,0.948522366523,10.4734131274,1,0,0,False,False,False,False,False
g554_registry_00939,g554_c00939,cross_entropy_elite_refits,near_miss,g554_pool_119858878056,1.52151619873,True,False,False,True,1.25,0.982114153777,1.25,0.75,0.75,0.925863577864,0.673296137046,0.923612667213,1,0.809136708751,0.149544615911,0.320512663313,0.796409120159,1,11.3629073359,1,0,0,False,False,False,False,False
g554_registry_00940,g554_c00940,lambda_cong_micro_sweep,tiny,g554_pool_551802388386,0.33,True,False,False,True,1.25,1.15,1.25,0.75,0.75,1,0,0.95,1,0.75,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00941,g554_c00941,cost_clamp_micro_sweep,tiny,g554_pool_784128644579,0.845833333333,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.6,9.75,1,0,0,False,False,False,False,False
g554_registry_00942,g554_c00942,rho_decay_micro_sweep,tiny,g554_pool_134044989793,1.5,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.9,0.9,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00943,g554_c00943,shrinkage_to_hand_from_risky,near_miss,g554_pool_507368222928,0.347587705076,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0.2275,0.95,1,0.996345219809,0.205623530003,0.35,0.75,1,11.0994022862,1,0,0,False,False,False,False,False
g554_registry_00944,g554_c00944,negative_controls_wide_random,wide_diagnostic,g554_pool_246697977948,5.50917342169,True,False,False,False,1.41956991957,1.31283581284,1.7802015302,1.24207624208,0.685878185878,0.153381153381,0.727941977942,0.93284983285,0.907685007685,1.18892568893,0.78207978208,0.345421145421,0.951488201488,0.436432186432,11.9700639701,0,0,1,False,False,False,False,False
g554_registry_00945,g554_c00945,one_factor_small_perturbation,tiny,g554_pool_644942678619,0.0206705456707,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.984497090747,11,1,0,0,False,False,False,False,False
g554_registry_00946,g554_c00946,two_factor_interaction,small,g554_pool_468117192372,0.13513566951,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,0.966664791665,0,0.35,0.75,1,10.5927981553,1,0,0,False,False,False,False,False
g554_registry_00947,g554_c00947,trust_region_sobol_around_hand,medium,g554_pool_640261334275,0.933689677448,True,False,False,True,1.25,1.29478254478,1.25,0.75,0.75,1.09025512776,0.0389716327216,1,1,1.0343984094,0,0.307875517876,0.717914874165,1,11.7751765502,1,0,0,False,False,False,False,False
g554_registry_00948,g554_c00948,trust_region_sobol_around_nearmiss,near_miss,g554_pool_983360186338,1.02607642219,True,False,False,True,1.25,1.23054446492,1.25,0.75,0.75,1.06222392472,0.350839734152,0.970942925318,1,0.916766762661,0.310446579107,0.336497316497,0.701310841936,1,10.4683958684,1,0,0,False,False,False,False,False
g554_registry_00949,g554_c00949,cma_es_style_offline_candidates,near_miss,g554_pool_741948395023,1.89338137861,True,False,False,True,1.25,1.29836935962,1.25,0.75,0.75,0.959510764011,0.59348982099,0.9175,1,0.761257539079,0.919966235064,0.313476089076,0.718755508756,0.956604812605,10.8106512227,1,0,0,False,False,False,False,False
g554_registry_00950,g554_c00950,cross_entropy_elite_refits,near_miss,g554_pool_974330851705,1.07584787354,True,False,False,True,1.25,1.29703731329,1.25,0.75,0.75,1.03235392536,0.204391501891,0.9825,1,0.861245778083,0.321988182272,0.339444842245,0.811398638898,0.970348153348,11.2914954955,1,0,0,False,False,False,False,False
g554_registry_00951,g554_c00951,lambda_cong_micro_sweep,tiny,g554_pool_196850295749,0.09,True,False,False,True,1.25,1.2,1.25,0.75,0.75,1,0,0.95,1,1.05,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00952,g554_c00952,cost_clamp_micro_sweep,tiny,g554_pool_112851693689,0.383333333333,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.9,10,1,0,0,False,False,False,False,False
g554_registry_00953,g554_c00953,rho_decay_micro_sweep,tiny,g554_pool_422854108203,1.35,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.985,0.9,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00954,g554_c00954,shrinkage_to_hand_from_risky,near_miss,g554_pool_420958098939,0.299320793026,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0.2,0.95,1,1,0.111512936974,0.375348689303,0.791616216768,1,11,1,0,0,False,False,False,False,False
g554_registry_00955,g554_c00955,negative_controls_wide_random,wide_diagnostic,g554_pool_758812876532,6.79596400846,True,False,False,False,0.291520791521,1.07902932903,0.658485408485,0.0852338352338,1.14714889715,0.473799473799,1.18840618841,0.99635049635,0.935342535343,1.07262557263,1.02017052017,0.349113149113,0.407501407501,0.580474330474,9.30152530153,0,1,0,False,False,False,False,False
g554_registry_00956,g554_c00956,one_factor_small_perturbation,medium,g554_pool_990828412988,0.0881465381464,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.639816827317,1,11,1,0,0,False,False,False,False,False
g554_registry_00957,g554_c00957,two_factor_interaction,small,g554_pool_058857456729,0.0517802642803,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.718512577888,0.980057255057,11,1,0,0,False,False,False,False,False
g554_registry_00958,g554_c00958,trust_region_sobol_around_hand,small,g554_pool_567052324101,0.517381148639,True,False,False,True,1.25,1.20141049829,1.25,0.75,0.75,0.94041960292,0,0.933164320664,1,1.04336718087,0,0.366734436734,0.720886377136,0.951728414228,10.526023001,1,0,0,False,False,False,False,False
g554_registry_00959,g554_c00959,trust_region_sobol_around_nearmiss,near_miss,g554_pool_627212940687,2.72262343682,True,False,False,True,1.25,1.1930012555,1.25,0.75,0.75,0.93378957754,1.05123372311,0.915359034734,1,0.568656947769,0.334724330551,0.321300741301,0.732556248181,1,11.9646633907,0,0,1,False,False,False,False,False
g554_registry_00960,g554_c00960,cma_es_style_offline_candidates,near_miss,g554_pool_162736445324,0.969694328801,True,False,False,True,1.25,1.29811142311,1.25,0.75,0.75,1.03194992395,0.192558695059,0.9825,1,0.855158587282,0.0761497852005,0.390935564136,0.727816095316,0.952477516477,11.411881834,1,0,0,False,False,False,False,False
g554_registry_00961,g554_c00961,cross_entropy_elite_refits,near_miss,g554_pool_181649523160,2.09894704713,True,False,False,True,1.25,1.20735228735,1.25,0.75,0.75,0.946152509653,0.585173598924,0.921441090441,1,0.965868647869,0.916786766428,0.326495581295,0.806249805,1,11.221998713,0,0,1,False,False,False,False,False
g554_registry_00962,g554_c00962,lambda_cong_micro_sweep,tiny,g554_pool_849806712145,0.24,True,False,False,True,1.25,1.3,1.25,0.75,0.75,1,0,0.95,1,0.8,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00963,g554_c00963,cost_clamp_micro_sweep,tiny,g554_pool_084777359489,0.591666666667,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.65,10.5,1,0,0,False,False,False,False,False
g554_registry_00964,g554_c00964,rho_decay_micro_sweep,tiny,g554_pool_052144429831,1.1,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.965,0.905,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00965,g554_c00965,shrinkage_to_hand_from_risky,near_miss,g554_pool_688597063503,0.377306350387,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0.175,0.95,1,0.92876989246,0.249114364271,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00966,g554_c00966,negative_controls_wide_random,wide_diagnostic,g554_pool_009036332515,4.391497979,True,False,False,False,1.05958005958,1.36602586603,1.24374024374,0.038815038815,1.22302897303,0.50699000699,0.0461362961363,0.929987029987,0.939318539319,0.841718341718,0.279370779371,0.714594314594,0.835670585671,0.490262740263,8.56832456832,1,0,0,False,False,False,False,False
g554_registry_00967,g554_c00967,one_factor_small_perturbation,small,g554_pool_823543872586,0.020525233025,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.33357981358,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00968,g554_c00968,two_factor_interaction,small,g554_pool_753935891916,0.0883556664926,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.711852946228,1,11.2313520939,1,0,0,False,False,False,False,False
g554_registry_00969,g554_c00969,trust_region_sobol_around_hand,tiny,g554_pool_967520828149,0.312010399525,True,False,False,True,1.25,1.27661874537,1.25,0.75,0.75,1.02753465566,0,0.964031329969,1,0.982333638584,0,0.334588339588,0.77241049116,0.982939357939,11.2177552553,1,0,0,False,False,False,False,False
g554_registry_00970,g554_c00970,trust_region_sobol_around_nearmiss,near_miss,g554_pool_449999746788,1.16761570984,True,False,False,True,1.25,1.30150395775,1.25,0.75,0.75,0.968635587386,0.409372965623,0.919128448503,1,0.952353689854,0.412323675351,0.318823938824,0.791763651139,1,11.29751716,1,0,0,False,False,False,False,False
g554_registry_00971,g554_c00971,cma_es_style_offline_candidates,near_miss,g554_pool_712048821172,1.60701684689,True,False,False,True,1.25,1.28206315081,1.25,0.75,0.75,1.05891441442,0.677859580359,0.9825,1,0.749750630279,0.41179530141,0.37218996139,0.803502886003,1,11.3179322179,1,0,0,False,False,False,False,False
g554_registry_00972,g554_c00972,cross_entropy_elite_refits,near_miss,g554_pool_045043126158,0.938810297578,True,False,False,True,1.25,1.31116283492,1.25,0.75,0.75,0.942633146133,0.182554697554,0.9175,1,0.947352424588,0.144128355493,0.381449101049,0.704442933193,0.953400608401,10.6241239811,1,0,0,False,False,False,False,False
g554_registry_00973,g554_c00973,lambda_cong_micro_sweep,tiny,g554_pool_560989185067,0.18,True,False,False,True,1.25,1.35,1.25,0.75,0.75,1,0,0.95,1,1.1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00974,g554_c00974,cost_clamp_micro_sweep,tiny,g554_pool_277709463075,0.129166666667,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.95,10.75,1,0,0,False,False,False,False,False
g554_registry_00975,g554_c00975,rho_decay_micro_sweep,tiny,g554_pool_153814381435,0.95,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.945,0.91,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00976,g554_c00976,shrinkage_to_hand_from_risky,near_miss,g554_pool_912272204816,0.130622698755,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0.1,0.95,1,0.984463331073,0.0526290447419,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00977,g554_c00977,negative_controls_wide_random,wide_diagnostic,g554_pool_033818443888,5.02188563438,True,False,False,False,1.07326907327,1.70460620461,1.07595007595,1.09136234136,0.827941577942,0.476073476073,1.03708853709,0.938645838646,0.962830662831,1.43118293118,0.923745923746,0.027456027456,0.645291645292,0.86217011217,10.0345140345,0,0,1,False,False,False,False,False
g554_registry_00978,g554_c00978,one_factor_small_perturbation,tiny,g554_pool_872887849606,0.014022707773,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,0.985977292227,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00979,g554_c00979,two_factor_interaction,small,g554_pool_433758611934,0.0616189741163,True,False,False,True,1.25,1.2878276472,1.25,0.75,0.75,1,0,0.95,1,1,0,0.324914514915,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00980,g554_c00980,trust_region_sobol_around_hand,medium,g554_pool_029853685460,0.908263377005,True,False,False,True,1.25,1.17330557956,1.25,0.75,0.75,1.12629420129,0,0.903152436902,1,0.969303069303,0,0.376338466338,0.79593970219,0.913724788725,11.3153227403,1,0,0,False,False,False,False,False
g554_registry_00981,g554_c00981,trust_region_sobol_around_nearmiss,near_miss,g554_pool_797227334927,2.21715562216,True,False,False,True,1.25,1.30385263198,1.25,0.75,0.75,0.980675630676,1.02762229325,0.995329437829,1,0.850844505318,0.821818356363,0.361937881938,0.721684190434,0.969431506932,11.4417240042,1,0,0,False,False,False,False,False
g554_registry_00982,g554_c00982,cma_es_style_offline_candidates,near_miss,g554_pool_947629023988,0.841886006569,True,False,False,True,1.25,1.30576576576,1.25,0.75,0.75,1.03802527203,0.276641121641,0.96799976015,1,0.918940891583,0.186963676073,0.322044616045,0.728138333139,0.982164892165,10.6452102102,1,0,0,False,False,False,False,False
g554_registry_00983,g554_c00983,cross_entropy_elite_refits,near_miss,g554_pool_682844637324,1.12105891582,True,False,False,True,1.25,1.27113572989,1.25,0.75,0.75,0.925315549316,0.598971617722,0.968488413089,1,0.949494043892,0.217293915412,0.374182332983,0.812673403924,0.971985491986,10.6911544402,1,0,0,False,False,False,False,False
g554_registry_00984,g554_c00984,lambda_cong_micro_sweep,tiny,g554_pool_498979731651,0.35,True,False,False,True,1.25,1,1.25,0.75,0.75,1,0,0.95,1,0.85,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00985,g554_c00985,cost_clamp_micro_sweep,tiny,g554_pool_046000566302,0.4625,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.7,11.25,1,0,0,False,False,False,False,False
g554_registry_00986,g554_c00986,rho_decay_micro_sweep,tiny,g554_pool_068583690051,1.1,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.925,0.915,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00987,g554_c00987,shrinkage_to_hand_from_risky,near_miss,g554_pool_785463854564,0.193727801044,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0.1225,0.95,1,0.992264630471,0.131988647272,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00988,g554_c00988,negative_controls_wide_random,wide_diagnostic,g554_pool_700341931711,5.16867788118,True,False,False,False,0.157060657061,0.95984045984,1.56776531777,1.21183871184,0.240570990571,0.662505662506,0.256349006349,0.904696204696,0.979333479333,1.09547759548,0.780720780721,0.186352186352,0.952811952812,0.533807783808,11.6865396865,0,1,0,False,False,False,False,False
g554_registry_00989,g554_c00989,two_factor_interaction,small,g554_pool_417582544223,0.0723411723408,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0.0467084529585,0.95,1,0.965025590026,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00990,g554_c00990,trust_region_sobol_around_hand,small,g554_pool_206226575499,0.656383275118,True,False,False,True,1.25,1.29557313932,1.25,0.75,0.75,1.02600625726,0,0.906787615538,1,0.985660585661,0,0.389142809143,0.779276185526,0.971621284121,11.1837450087,1,0,0,False,False,False,False,False
g554_registry_00991,g554_c00991,trust_region_sobol_around_nearmiss,near_miss,g554_pool_502410706091,0.950351946963,True,False,False,True,1.25,1.29936758062,1.25,0.75,0.75,0.936204673705,0.338563518112,0.988793989419,1,0.958765783766,0.0172588154824,0.336645096645,0.707978911104,1,11.4259454509,1,0,0,False,False,False,False,False
g554_registry_00992,g554_c00992,cma_es_style_offline_candidates,near_miss,g554_pool_170503782210,1.5215998558,True,False,False,True,1.25,1.27118667368,1.25,0.75,0.75,1.02011255411,0.677184858701,0.923621929722,1,0.877878518052,0.541167597665,0.389514777115,0.802275408526,0.964466596466,11.2568880309,1,0,0,False,False,False,False,False
g554_registry_00993,g554_c00993,cross_entropy_elite_refits,near_miss,g554_pool_668504908129,0.993433414229,True,False,False,True,1.25,1.30683236808,1.25,0.75,0.75,1.07285954136,0.307405885562,0.9825,1,0.958608000019,0.189408659183,0.368251269451,0.699721685972,0.958434967435,10.8306057486,1,0,0,False,False,False,False,False
g554_registry_00994,g554_c00994,lambda_cong_micro_sweep,tiny,g554_pool_954461730172,0.31,True,False,False,True,1.25,1.05,1.25,0.75,0.75,1,0,0.95,1,1.15,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00995,g554_c00995,cost_clamp_micro_sweep,tiny,g554_pool_859846994030,0.125,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11.5,1,0,0,False,False,False,False,False
g554_registry_00996,g554_c00996,rho_decay_micro_sweep,tiny,g554_pool_209218538123,1.25,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.905,0.92,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00997,g554_c00997,shrinkage_to_hand_from_risky,near_miss,g554_pool_383287670082,1.0659502881,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0.563741922516,0.95,1,0.917418445163,0.798562792872,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00998,g554_c00998,negative_controls_wide_random,wide_diagnostic,g554_pool_387715513587,4.93625744877,True,False,False,False,0.831072831073,0.661888911889,0.670861420861,0.26056026056,1.35035560036,0.748157248157,0.225125225125,0.96880996881,0.940059240059,1.46684896685,0.310695310695,0.288341888342,1.34401609402,0.701262701263,9.55659355659,1,0,0,False,False,False,False,False
